,actual,prediction,diff
18_acrylates_7,-120.33,-121.31822,0.9882220458984392
20_acrylates_7,-121.61,-122.07829,0.46829284667968807
21_acrylates_7,-121.61,-122.07829,0.46829284667968807
23_acrylates_7,-121.81,-121.827354,0.017354431152341476
24_acrylates_7,-121.81,-121.827354,0.017354431152341476
26_acrylates_7,-121.98,-122.03698,0.05697967529296477
27_acrylates_7,-121.98,-122.03698,0.05697967529296477
29_acrylates_7,-122.79,-122.994064,0.20406433105468125
30_acrylates_7,-122.79,-122.994064,0.20406433105468125
32_acrylates_7,-126.21,-126.25279,0.04279235839844375
33_acrylates_7,-126.21,-126.25279,0.04279235839844375
35_acrylates_7,-80.91,-81.633514,0.7235144042968784
36_acrylates_7,-80.91,-81.633514,0.7235144042968784
37_acrylates_7,-80.91,-81.633514,0.7235144042968784
3_From_Review_25,-189.0,-192.54953,3.549530029296875
6_From_Review_106,-191.0,-193.27252,2.27252197265625
