,actual,prediction,diff
4_ether_14,-119.6,-119.53187,0.06813201904296307
5_ether_14,-119.6,-119.53187,0.06813201904296307
7_ether_14,-128.8,-127.54043,1.2595718383789176
8_ether_14,-128.8,-127.572525,1.2274749755859489
10_ether_14,-83.2,-86.79418,3.594181823730466
11_ether_14,-83.2,-87.31847,4.118466186523435
14_ether_14,-147.1,-136.83035,10.26964721679687
16_ether_14,-82.3,-81.783714,0.5162857055664034
17_ether_14,-82.3,-82.06844,0.2315567016601534
18_ether_14,-82.3,-81.87731,0.4226882934570284
20_ether_14,-82.3,-81.52404,0.7759597778320284
21_ether_14,-82.3,-81.67559,0.6244094848632784
22_ether_14,-82.3,-81.72008,0.5799224853515597
0_From_Review_396,-159.0,-157.5011,1.4989013671875
2_From_Review_396,-159.0,-157.5011,1.4989013671875
4_From_Review_396,-159.0,-157.72743,1.2725677490234375
5_From_Review_396,-159.0,-157.55193,1.4480743408203125
7_From_Review_396,-159.0,-157.94202,1.0579833984375
8_From_Review_396,-159.0,-157.59491,1.40509033203125
8_From_Review_70,-69.0,-81.58025,12.580253601074219
4_From_Review_44,-158.0,-158.07669,0.076690673828125
0_From_Review_349,-63.0,-63.102787,0.10278701782226562
2_From_Review_349,-63.0,-63.102787,0.10278701782226562
3_From_Review_349,-63.0,-62.575733,0.4242668151855469
3_From_Review_111,-168.0,-169.194,1.194000244140625
8_From_Review_191,-224.0,-218.3042,5.69580078125
5_From_Review_232,-111.8,-108.92321,2.8767898559570284
6_From_Review_232,-111.8,-109.69771,2.1022918701171847
4_From_Review_259,-88.0,-87.70595,0.2940521240234375
5_From_Review_259,-87.0,-87.02523,0.02523040771484375
2_From_Review_9,-65.0,-63.418613,1.5813865661621094
3_From_Review_9,-65.0,-63.418613,1.5813865661621094
4_From_Review_9,-65.0,-63.33498,1.6650199890136719
20_From_Review_432,-117.7,-121.38047,3.6804702758789034
21_From_Review_432,-117.7,-121.97277,4.272770690917966
23_From_Review_432,-63.8,-69.6149,5.814898681640628
24_From_Review_432,-63.8,-72.14999,8.349986267089847
